-233  3  -544  6  7
-233  4  -544  7  6
-233  5  -544  8  5
-233  6  -544  9  4
-233  7  -544 10  3
-233  8  -544 11  2
-233  9  -544 12  2
-233 10  -544 12 31
-233 11  -543  1 29
-233 12  -543  2 28
-232  1  -543  3 29
-232  2  -543  4 27
-232  3  -543  5 27
-232  4  -543  6 25
-232  5  -543  7 25
-232  6  -543  8 24
-232  7  -543  9 23
-232  8  -543 10 23
-232  9  -543 11 21
-232 10  -543 12 21
-232 11  -542  1 19
-232 12  -542  2 17
-232 12b -542  3 19
-231  1  -542  4 17
-231  2  -542  5 16
-231  3  -542  6 15
-231  4  -542  7 14
-231  5  -542  8 13
-231  6  -542  9 12
-231  7  -542 10 12
-231  8  -542 11 11
-231  9  -542 12 10
-231 10  -541  1  9
-231 11  -541  2  7
-231 12  -541  3  8
-230  1  -541  4  6
-230  2  -541  5  6
-230  3  -541  6  4
-230  4  -541  7  4
-230  5  -541  8  2
-230  6  -541  9  1
-230  7  -541 10  1
-230  8  -541 10 30
-230  9  -541 11 29
-230 10  -541 12 29
-230 11  -540  1 27
-230 12  -540  2 26
-229  1  -540  3 26
-229  2  -540  4 25
-229  3  -540  5 24
-229  4  -540  6 22
-229  5  -540  7 22
-229  6  -540  8 20
-229  7  -540  9 19
-229  8  -540 10 18
-229  9  -540 11 17
-229 10  -540 12 17
-229 11  -539  1 16
-229 12  -539  2 14
-229 12b -539  3 16
-228  1  -539  4 14
-228  2  -539  5 14
-228  3  -539  6 12
-228  4  -539  7 11
-228  5  -539  8 10
-228  6  -539  9  8
-228  7  -539 10  8
-228  8  -539 11  7
-228  9  -539 12  6
-228 10  -538  1  5
-228 11  -538  2  3
-228 12  -538  3  5
-227  1  -538  4  4
-227  2  -538  5  3
-227  3  -538  6  2
-227  4  -538  7  1
-227  5  -538  7 31
-227  6  -538  8 29
-227  7  -538  9 27
-227  8  -538 10 27
-227  9  -538 11 25
-227 10  -538 12 24
-227 11  -537  1 23
-227 12  -537  2 22
-226  1  -537  3 24
-226  2  -537  4 22
-226  3  -537  5 22
-226  4  -537  6 20
-226  5  -537  7 20
-226  6  -537  8 19
-226  7  -537  9 17
-226  8  -537 10 16
-226  9  -537 11 15
-226 10  -537 12 14
-226 11  -536  1 13
-226 12  -536  2 11
-225  1  -536  3 12
-225  2  -536  4 10
-225  3  -536  5 10
-225  4  -536  6  9
-225  5  -536  7  8
-225  6  -536  8  7
-225  6b -536  9  6
-225  7  -536 10  5
-225  8  -536 11  3
-225  9  -536 12  3
-225 10  -535  1  1
-225 11  -535  1 30
-225 12  -535  3  1
-224  1  -535  3 31
-224  2  -535  4 29
-224  3  -535  5 29
-224  4  -535  6 28
-224  5  -535  7 27
-224  6  -535  8 26
-224  7  -535  9 25
-224  8  -535 10 24
-224  9  -535 11 22
-224 10  -535 12 22
-224 11  -534  1 20
-224 12  -534  2 19
-224 12b -534  3 20
-223  1  -534  4 18
-223  2  -534  5 18
-223  3  -534  6 17
-223  4  -534  7 16
-223  5  -534  8 15
-223  6  -534  9 14
-223  7  -534 10 13
-223  8  -534 11 12
-223  9  -534 12 11
-223 10  -533  1  9
-223 11  -533  2  8
-223 12  -533  3  9
-222  1  -533  4  8
-222  2  -533  5  7
-222  3  -533  6  6
-222  4  -533  7  6
-222  5  -533  8  4
-222  6  -533  9  3
-222  7  -533 10  2
-222  8  -533 11  1
-222  9  -533 12  1
-222 10  -533 12 30
-222 11  -532  1 29
-222 12  -532  2 27
-221  1  -532  3 28
-221  2  -532  4 26
-221  3  -532  5 25
-221  4  -532  6 24
-221  5  -532  7 24
-221  6  -532  8 22
-221  7  -532  9 20
-221  8  -532 10 20
-221  9  -532 11 19
-221 10  -532 12 19
-221 11  -531  1 17
-221 12  -531  2 16
-221 12b -531  3 17
-220  1  -531  4 16
-220  2  -531  5 15
-220  3  -531  6 13
